noun Eprius voc_sg {{la-decl-2nd|num=sg|Epri}}
noun Erucius voc_sg {{la-decl-2nd|num=sg|Eruci}}
noun Faberius voc_sg {{la-decl-2nd|num=sg|Faberi}}
noun Fabius voc_sg {{la-decl-2nd|num=sg|Fabi}}
noun Fabricius voc_sg {{la-decl-2nd|num=sg|Fābrici}}
noun Fabrinius voc_sg {{la-decl-2nd|num=sg|Fabrīni}}
noun Fadius voc_sg {{la-decl-2nd|num=sg|Fadi}}
noun Faecinius voc_sg {{la-decl-2nd|num=sg|Faecini}}
noun Fafinius voc_sg {{la-decl-2nd|num=sg|Fafīni}}
noun Falanius voc_sg {{la-decl-2nd|num=sg|Falani}}
noun Falcidius voc_sg {{la-decl-2nd|num=sg|Falcidi}}
noun Falerii voc_sg {{la-decl-2nd|num=pl|Faleri}}
noun Faltonius voc_sg {{la-decl-2nd|num=sg|Faltōni}}
noun Fannius voc_sg {{la-decl-2nd|num=sg|Fanni}}
noun Farsuleius voc_sg {{la-decl-2nd|num=sg|Farsulēi}}
noun Faucius voc_sg {{la-decl-2nd|num=sg|Fauci}}
noun Favonius voc_sg {{la-decl-2nd|num=sg|Favōni}}
noun Fenius voc_sg {{la-decl-2nd|num=sg|Feni}}
noun Ferennius voc_sg {{la-decl-2nd|num=sg|Ferenni}}
noun Fidiculanius voc_sg {{la-decl-2nd|num=sg|Fidiculāni}}
noun Fidustius voc_sg {{la-decl-2nd|num=sg|Fidusti}}
noun Fircellius voc_sg {{la-decl-2nd|num=sg|Fircelli}}
noun Firmius voc_sg {{la-decl-2nd|num=sg|Firmi}}
noun Flaminius voc_sg {{la-decl-2nd|num=sg|Flāmini}}
noun Flavius voc_sg {{la-decl-2nd|Flāvi}}
noun Florius voc_sg {{la-decl-2nd|num=sg|Flōri}}
noun Fonteius voc_sg {{la-decl-2nd|num=sg|Fontēi}}
noun Foslius voc_sg {{la-decl-2nd|num=sg|Fosli}}
noun Frisii voc_sg {{la-decl-2nd|num=pl|Frīsi}}
noun Fufidius voc_sg {{la-decl-2nd|num=sg|Fūfidi}}
noun Fufius voc_sg {{la-decl-2nd|num=sg|Fūfi}}
noun Fulcinius voc_sg {{la-decl-2nd|num=sg|Fulcīni}}
noun Fullonius voc_sg {{la-decl-2nd|num=sg|Fullōni}}
noun Fulvius voc_sg {{la-decl-2nd|num=sg|Fulvi}}
noun Furius voc_sg {{la-decl-2nd|num=sg|Fūri}}
noun Furnius voc_sg {{la-decl-2nd|num=sg|Furni}}
noun Gabii voc_sg {{la-decl-2nd|num=pl|Gabi}}
noun Gabinius voc_sg {{la-decl-2nd|num=sg|Gabīni}}
noun Gallonius voc_sg {{la-decl-2nd|num=sg|Gallōni}}
noun Gargilius voc_sg {{la-decl-2nd|num=sg|Gargili}}
noun Gargonius voc_sg {{la-decl-2nd|num=sg|Gargōni}}
noun Gavilius voc_sg {{la-decl-2nd|num=sg|Gavili}}
noun Gavius voc_sg {{la-decl-2nd|num=sg|Gāvi}}
noun Geganius voc_sg {{la-decl-2nd|num=sg|Gegāni}}
noun Gellius voc_sg {{la-decl-2nd|num=sg|Gelli}}
noun Geminius voc_sg {{la-decl-2nd|num=sg|Gemini}}
noun Genucius voc_sg {{la-decl-2nd|num=sg|Genuci}}
noun Giglius voc_sg {{la-decl-2nd|num=sg|Gigli}}
noun Glitius voc_sg {{la-decl-2nd|num=sg|Gliti}}
noun Granius voc_sg {{la-decl-2nd|num=sg|Grāni}}
noun Gratidius voc_sg {{la-decl-2nd|num=sg|Grātidi}}
noun Gratius voc_sg {{la-decl-2nd|num=sg|Grāti}}
noun Grillius voc_sg {{la-decl-2nd|num=sg|Grilli}}
noun Gualterius voc_sg {{la-decl-2nd|Gualteri}}
noun Gurdinii voc_sg {{la-decl-2nd|num=pl|Gurdini}}
noun Haius voc_sg {{la-decl-2nd|num=sg|Hai}}
noun Hamaxobii voc_sg {{la-decl-2nd|num=pl|Hamaxobi}}
noun Harii voc_sg {{la-decl-2nd|num=pl|Hari}}
noun Haterius voc_sg {{la-decl-2nd|num=sg|Hateri}}
noun Hedius voc_sg {{la-decl-2nd|num=sg|Hedi}}
noun Heius voc_sg {{la-decl-2nd|num=sg|Hēi}}
noun Helvidius voc_sg {{la-decl-2nd|num=sg|Helvidi}}
noun Helvii voc_sg {{la-decl-2nd|num=pl|Helvi}}
noun Helvius voc_sg {{la-decl-2nd|num=sg|Helvi}}
noun Herdonius voc_sg {{la-decl-2nd|num=sg|Herdōni}}
noun Herennius voc_sg {{la-decl-2nd|num=sg|Hērenni}}
noun Herius voc_sg {{la-decl-2nd|num=sg|Heri}}
noun Herius voc_sg {{la-decl-2nd|num=sg|Hēri}}
noun Hermentidius voc_sg {{la-decl-2nd|num=sg|Hermentidi}}
noun Hertorius voc_sg {{la-decl-2nd|num=sg|Hertōri}}
noun Hirrius voc_sg {{la-decl-2nd|num=sg|Hirri}}
noun Hirtius voc_sg {{la-decl-2nd|num=sg|Hirti}}
noun Holconius voc_sg {{la-decl-2nd|num=sg|Holcōni}}
noun Hordeonius voc_sg {{la-decl-2nd|num=sg|Hordeōni}}
noun Horisius voc_sg {{la-decl-2nd|num=sg|Horisi}}
noun Hortensius voc_sg {{la-decl-2nd|num=sg|Hortēnsi}}
noun Hosidius voc_sg {{la-decl-2nd|num=sg|Hosidi}}
noun Hostilius voc_sg {{la-decl-2nd|num=sg|Hostīli}}
noun Hypius voc_sg {{la-decl-2nd|num=sg|Hypi}}
noun Iassii voc_sg {{la-decl-2nd|num=pl|Iassi}}
noun Iccius voc_sg {{la-decl-2nd|num=sg|Icci}}
noun Icilius voc_sg {{la-decl-2nd|num=sg|Icili}}
noun Insteius voc_sg {{la-decl-2nd|num=sg|Instēi}}
noun Intemelii voc_sg {{la-decl-2nd|num=pl|Intemeli}}
noun Iturius voc_sg {{la-decl-2nd|num=sg|Ituri}}
noun Juventius voc_sg {{la-decl-2nd|num=sg|Juventi}}
noun Laberius voc_sg {{la-decl-2nd|num=sg|Laberi}}
noun Lacerius voc_sg {{la-decl-2nd|num=sg|Laceri}}
noun Lactantius voc_sg {{la-decl-2nd|num=sg|Lactanti|voc_sg=Lactantī}}
noun Laecanius voc_sg {{la-decl-2nd|num=sg|Laecāni}}
noun Laetilius voc_sg {{la-decl-2nd|num=sg|Laetīli}}
noun Laetorius voc_sg {{la-decl-2nd|num=sg|Laetōri}}
noun Laevius voc_sg {{la-decl-2nd|num=sg|Laevi}}
noun Laius voc_sg {{la-decl-2nd|num=sg|Lāi}}
noun Lamponius voc_sg {{la-decl-2nd|num=sg|Lampōni}}
noun Lappius voc_sg {{la-decl-2nd|num=sg|Lappi}}
noun Larcius voc_sg {{la-decl-2nd|num=sg|Larci}}
noun Larius voc_sg {{la-decl-2nd|num=sg|Lāri}}
noun Laronius voc_sg {{la-decl-2nd|num=sg|Lārōni}}
noun Lartidius voc_sg {{la-decl-2nd|num=sg|Lartidi}}
noun Latinius voc_sg {{la-decl-2nd|num=sg|Latīni}}
noun Lemonius voc_sg {{la-decl-2nd|num=sg|Lēmōni}}
noun Lentidius voc_sg {{la-decl-2nd|num=sg|Lentidi}}
noun Lepontii voc_sg {{la-decl-2nd|num=pl|Leponti}}
noun Lexovii voc_sg {{la-decl-2nd|num=pl|Lexovi}}
noun Libicii voc_sg {{la-decl-2nd|num=pl|Libici}}
noun Libnius voc_sg {{la-decl-2nd|num=sg|Libni}}
noun Licinius voc_sg {{la-decl-2nd|num=sg|Licini}}
noun Ligarius voc_sg {{la-decl-2nd|num=sg|Ligāri}}
noun Ligii voc_sg {{la-decl-2nd|num=pl|Ligi}}
noun Livineius voc_sg {{la-decl-2nd|num=sg|Līvinēi}}
noun Livius voc_sg {{la-decl-2nd|num=sg|Līvi}}
noun Lollius voc_sg {{la-decl-2nd|num=sg|Lolli}}
noun Longidius voc_sg {{la-decl-2nd|num=sg|Longidi}}
noun Lucceius voc_sg {{la-decl-2nd|num=sg|Luccēi}}
noun Lucretius voc_sg {{la-decl-2nd|num=sg|Lucrēti}}
noun Lucterius voc_sg {{la-decl-2nd|Luctēri|num=sg}}
noun Lupenii voc_sg {{la-decl-2nd|num=pl|Lupeni}}
noun Lurius voc_sg {{la-decl-2nd|num=sg|Luri}}
noun Luscius voc_sg {{la-decl-2nd|num=sg|Lusci}}
noun Lusius voc_sg {{la-decl-2nd|num=sg|Lusi}}
noun Lusius voc_sg {{la-decl-2nd|num=sg|Lūsi}}
noun Lutatius voc_sg {{la-decl-2nd|num=sg|Lutāti}}
noun Maccius voc_sg {{la-decl-2nd|num=sg|Macci}}
noun Maecilius voc_sg {{la-decl-2nd|num=sg|Maecili}}
noun Maecius voc_sg {{la-decl-2nd|num=sg|Maeci}}
noun Maelius voc_sg {{la-decl-2nd|num=sg|Maeli}}
noun Maenius voc_sg {{la-decl-2nd|num=sg|Maeni}}
noun Maevius voc_sg {{la-decl-2nd|num=sg|Maevi}}
noun Magius voc_sg {{la-decl-2nd|num=sg|Magi}}
noun Maianius voc_sg {{la-decl-2nd|num=sg|Maiāni}}
noun Maius voc_sg {{la-decl-2nd|Mai|num=sg}}
noun Maius voc_sg {{la-decl-2nd|Mai|num=sg}}
noun Mallius voc_sg {{la-decl-2nd|num=sg|Malli}}
noun Mamilius voc_sg {{la-decl-2nd|num=sg|Māmili}}
noun Mandonius voc_sg {{la-decl-2nd|num=sg|Mandoni}}
noun Mandubii voc_sg {{la-decl-2nd|num=pl|Mandūbi}}
noun Manilius voc_sg {{la-decl-2nd|num=sg|Mānīli}}
noun Manius voc_sg {{la-decl-2nd|num=sg|Māni}}
noun Manlius voc_sg {{la-decl-2nd|num=sg|Manli}}
noun Mardonius voc_sg {{la-decl-2nd|Mardoni|num=sg}}
noun Marius voc_sg {{la-decl-2nd|Mari}}
noun Masistius voc_sg {{la-decl-2nd|Masisti|num=sg}}
noun Masius voc_sg {{la-decl-2nd|num=sg|Masi}}
noun Masurius voc_sg {{la-decl-2nd|num=sg|Masuri}}
noun Matidius voc_sg {{la-decl-2nd|num=sg|Matidi}}
noun Matinius voc_sg {{la-decl-2nd|num=sg|Matīni}}
noun Matius voc_sg {{la-decl-2nd|num=sg|Mati}}
noun Matrinius voc_sg {{la-decl-2nd|num=sg|Mātrīni}}
noun Melanthius voc_sg {{la-decl-2nd|num=sg|Melanthi}}
noun Memmius voc_sg {{la-decl-2nd|num=sg|Memmi}}
noun Menapii voc_sg {{la-decl-2nd|num=pl|Menapi}}
noun Menenius voc_sg {{la-decl-2nd|num=sg|Menēni}}
noun Messapii voc_sg {{la-decl-2nd|loc=1|num=pl|Messapi}}
noun Messidius voc_sg {{la-decl-2nd|num=sg|Messidi}}
noun Messius voc_sg {{la-decl-2nd|num=sg|Messi}}
noun Mestrius voc_sg {{la-decl-2nd|num=sg|Mestri}}
noun Metilius voc_sg {{la-decl-2nd|num=sg|Metili}}
noun Mettius voc_sg {{la-decl-2nd|num=sg|Metti}}
noun Mezentius voc_sg {{la-decl-2nd|Mezenti|num=sg}}
noun Milonius voc_sg {{la-decl-2nd|num=sg|Mīlōni}}
noun Mimesius voc_sg {{la-decl-2nd|num=sg|Mimesi}}
noun Mincius voc_sg {{la-decl-2nd|num=sg|Minci}}
noun Minidius voc_sg {{la-decl-2nd|num=sg|Minidi}}
noun Minius voc_sg {{la-decl-2nd|num=sg|Mini}}
noun Minucius voc_sg {{la-decl-2nd|num=sg|Minuci}}
noun Modius voc_sg {{la-decl-2nd|num=sg|Modi}}
noun Monnius voc_sg {{la-decl-2nd|num=sg|Monni}}
noun Monunius voc_sg {{la-decl-2nd|Monūni|num=sg}}
noun Morius voc_sg {{la-decl-2nd|num=sg|Mōri}}
noun Mucius voc_sg {{la-decl-2nd|num=sg|Mūci}}
noun Mulvius voc_sg {{la-decl-2nd|num=sg|Mulvi}}
noun Mummius voc_sg {{la-decl-2nd|num=sg|Mummi}}
noun Munatius voc_sg {{la-decl-2nd|num=sg|Munāti}}
noun Murius voc_sg {{la-decl-2nd|num=sg|Muri}}
noun Murricius voc_sg {{la-decl-2nd|num=sg|Murrici}}
noun Musonius voc_sg {{la-decl-2nd|num=sg|Mūsōni}}
noun Mussidius voc_sg {{la-decl-2nd|num=sg|Mussidi}}
noun Mustius voc_sg {{la-decl-2nd|num=sg|Musti}}
noun Musulamii voc_sg {{la-decl-2nd|num=pl|Musulami}}
noun Mutilius voc_sg {{la-decl-2nd|num=sg|Mutili}}
noun Mygdonius voc_sg {{la-decl-2nd|num=sg|Mygdoni}}
noun Nanneius voc_sg {{la-decl-2nd|num=sg|Nannei}}
noun Narisci voc_sg {{la-decl-2nd|num=pl|Narisci}}
noun Nasennius voc_sg {{la-decl-2nd|num=sg|Nasenni}}
noun Nasidius voc_sg {{la-decl-2nd|num=sg|Nāsidi}}
noun Nautius voc_sg {{la-decl-2nd|num=sg|Nauti}}
noun Neratius voc_sg {{la-decl-2nd|num=sg|Nerāti}}
noun Neri voc_sg {{la-decl-2nd|num=pl|Neri}}
noun Nerius voc_sg {{la-decl-2nd|num=sg|Nēri}}
noun Nervii voc_sg {{la-decl-2nd|num=pl|Nervi}}
noun Nicephorius voc_sg {{la-decl-2nd|num=sg|Nīcēphori}}
noun Nigidius voc_sg {{la-decl-2nd|num=sg|Nigidi}}
noun Ninnius voc_sg {{la-decl-2nd|num=sg|Ninni}}
noun Nonius voc_sg {{la-decl-2nd|num=sg|Nōni}}
noun Nostius voc_sg {{la-decl-2nd|num=sg|Nosti}}
noun Novius voc_sg {{la-decl-2nd|num=sg|Novi}}
noun Numerius voc_sg {{la-decl-2nd|num=sg|Numeri}}
noun Numicius voc_sg {{la-decl-2nd|num=sg|Numīci}}
noun Numisius voc_sg {{la-decl-2nd|num=sg|Numisi}}
noun Numitorius voc_sg {{la-decl-2nd|num=sg|Numitōri}}
noun Nummius voc_sg {{la-decl-2nd|num=sg|Nummi}}
noun Nymphidius voc_sg {{la-decl-2nd|num=sg|Nymphidi}}
noun Obultronius voc_sg {{la-decl-2nd|num=sg|Obultrōni}}
noun Occius voc_sg {{la-decl-2nd|num=sg|Occi}}
noun Ocharius voc_sg {{la-decl-2nd|num=sg|Ochari}}
noun Oclatinius voc_sg {{la-decl-2nd|num=sg|Oclatīni}}
noun Oclatius voc_sg {{la-decl-2nd|num=sg|Oclati}}
noun Octavius voc_sg {{la-decl-2nd|num=sg|Octāvi}}
noun Ofanius voc_sg {{la-decl-2nd|num=sg|Ofāni}}
noun Ofilius voc_sg {{la-decl-2nd|num=sg|Ofili}}
noun Ofonius voc_sg {{la-decl-2nd|num=sg|Ofōni}}
noun Ogulnius voc_sg {{la-decl-2nd|num=sg|Ogulni}}
noun Olbius voc_sg {{la-decl-2nd|num=sg|Olbi}}
noun Ollius voc_sg {{la-decl-2nd|num=sg|Olli}}
noun Ollius voc_sg {{la-decl-2nd|num=sg|Olli}}
noun Olmius voc_sg {{la-decl-2nd|num=sg|Olmi}}
noun Olybrius voc_sg {{la-decl-2nd|num=sg|Olȳbri}}
noun Opellius voc_sg {{la-decl-2nd|num=sg|Opelli}}
noun Opiternius voc_sg {{la-decl-2nd|num=sg|Opīterni}}
noun Oppidius voc_sg {{la-decl-2nd|num=sg|Oppidi}}
noun Oppius voc_sg {{la-decl-2nd|num=sg|Oppi}}
noun Opsius voc_sg {{la-decl-2nd|num=sg|Opsi}}
noun Orbilius voc_sg {{la-decl-2nd|num=sg|Orbili}}
noun Orchius voc_sg {{la-decl-2nd|num=sg|Orchi}}
noun Orcivius voc_sg {{la-decl-2nd|num=sg|Orcivi}}
noun Orfius voc_sg {{la-decl-2nd|num=sg|Orfi}}
noun Oribasius voc_sg {{la-decl-2nd|Orībasi|num=sg}}
noun Orobii voc_sg {{la-decl-2nd|num=pl|Orobi}}
noun Ostorius voc_sg {{la-decl-2nd|num=sg|Ostōri}}
noun Otacilius voc_sg {{la-decl-2nd|num=sg|Otācili}}
noun Ovinius voc_sg {{la-decl-2nd|num=sg|Ovīni}}
noun Oxybii voc_sg {{la-decl-2nd|num=pl|Oxybi}}
noun Pacarius voc_sg {{la-decl-2nd|num=sg|Pacāri}}
noun Paccius voc_sg {{la-decl-2nd|num=sg|Pacci}}
noun Pacilius voc_sg {{la-decl-2nd|num=sg|Pacili}}
noun Paconius voc_sg {{la-decl-2nd|num=sg|Pacōni}}
noun Pactius voc_sg {{la-decl-2nd|num=sg|Pacti}}
noun Pactumeius voc_sg {{la-decl-2nd|num=sg|Pactumēi}}
noun Pacuvius voc_sg {{la-decl-2nd|num=sg|Pācuvi}}
noun Palfurius voc_sg {{la-decl-2nd|num=sg|Palfuri}}
noun Palpellius voc_sg {{la-decl-2nd|num=sg|Palpelli}}
noun Pantuleius voc_sg {{la-decl-2nd|num=sg|Pantulēi}}
noun Papinius voc_sg {{la-decl-2nd|num=sg|Pāpini}}
noun Papirius voc_sg {{la-decl-2nd|num=sg|Papīri}}
noun Papius voc_sg {{la-decl-2nd|num=sg|Pāpi}}
noun Parisii voc_sg {{la-decl-2nd|num=pl|Parīsi}}
noun Parthenius voc_sg {{la-decl-2nd|num=sg|Partheni}}
noun Patulcius voc_sg {{la-decl-2nd|num=sg|Patulci}}
noun Pedius voc_sg {{la-decl-2nd|num=sg|Pedi}}
noun Penius voc_sg {{la-decl-2nd|num=sg|Peni}}
noun Percennius voc_sg {{la-decl-2nd|num=sg|Percenni}}
noun Persius voc_sg {{la-decl-2nd|num=sg|Persi}}
noun Pescennius voc_sg {{la-decl-2nd|num=sg|Pescenni}}
noun Petidius voc_sg {{la-decl-2nd|num=sg|Petidi}}
noun Petilius voc_sg {{la-decl-2nd|num=sg|Petīli}}
noun Petreius voc_sg {{la-decl-2nd|num=sg|Petrēi}}
noun Petrocorii voc_sg {{la-decl-2nd|num=pl|Petrocori}}
noun Petronius voc_sg {{la-decl-2nd|num=sg|Pētrōni}}
noun Peucetii voc_sg {{la-decl-2nd|loc=1|num=pl|Peuceti}}
noun Pharusii voc_sg {{la-decl-2nd|num=pl|Pharūsi}}
noun Pilius voc_sg {{la-decl-2nd|num=sg|Pīli}}
noun Pinarius voc_sg {{la-decl-2nd|num=sg|Pīnāri}}
noun Pinnius voc_sg {{la-decl-2nd|num=sg|Pinni}}
noun Pituanius voc_sg {{la-decl-2nd|num=sg|Pituāni}}
noun Pius voc_sg {{la-decl-2nd|Pi}}
noun Plaguleius voc_sg {{la-decl-2nd|num=sg|Plāgulēi}}
noun Plancius voc_sg {{la-decl-2nd|num=sg|Planci}}
noun Plautius voc_sg {{la-decl-2nd|num=sg|Plauti}}
noun Pleminius voc_sg {{la-decl-2nd|num=sg|Plēmini}}
noun Pleumoxii voc_sg {{la-decl-2nd|num=pl|Pleumoxi}}
noun Plinius voc_sg {{la-decl-2nd|num=sg|Plīni}}
noun Poenius voc_sg {{la-decl-2nd|num=sg|Poeni}}
noun Pompeii voc_sg {{la-decl-2nd|loc=1|num=pl|Pompēi}}
noun Pomponius voc_sg {{la-decl-2nd|num=sg|Pompōni}}
noun Pontidius voc_sg {{la-decl-2nd|num=sg|Pontidi}}
noun Pontius voc_sg {{la-decl-2nd|num=sg|Ponti}}
noun Popilius voc_sg {{la-decl-2nd|num=sg|Popili}}
noun Porcius voc_sg {{la-decl-2nd|num=sg|Porci}}
noun Porphyrius voc_sg {{la-decl-2nd|num=sg|Porphyri}}
noun Postumius voc_sg {{la-decl-2nd|num=sg|Postumi}}
noun Potitius voc_sg {{la-decl-2nd|num=sg|Potīti}}
noun Praecilius voc_sg {{la-decl-2nd|num=sg|Praecili}}
noun Praetutii voc_sg {{la-decl-2nd|num=pl|Praetūti}}
noun Prasii voc_sg {{la-decl-2nd|num=pl|Prasi}}
noun Prifernius voc_sg {{la-decl-2nd|num=sg|Priferni}}
noun Procilius voc_sg {{la-decl-2nd|num=sg|Procili}}
noun Proculeius voc_sg {{la-decl-2nd|num=sg|Proculēi}}
noun Psessii voc_sg {{la-decl-2nd|num=pl|Psēssi}}
noun Publilius voc_sg {{la-decl-2nd|num=sg|Pūblili}}
noun Pupius voc_sg {{la-decl-2nd|num=sg|Pūpi}}
noun Quadrigarius voc_sg {{la-decl-2nd|num=sg|Quadrīgāri}}
noun Quartinius voc_sg {{la-decl-2nd|num=sg|Quartīni}}
noun Quinctius voc_sg {{la-decl-2nd|num=sg|Quīncti}}
noun Quirinius voc_sg {{la-decl-2nd|num=sg|Quirīni}}
noun Rabirius voc_sg {{la-decl-2nd|num=sg|Rabīri}}
noun Rabuleius voc_sg {{la-decl-2nd|num=sg|Rabulēi}}
noun Racilius voc_sg {{la-decl-2nd|num=sg|Racīli}}
noun Raecius voc_sg {{la-decl-2nd|num=sg|Raeci}}
noun Ragonius voc_sg {{la-decl-2nd|num=sg|Ragōni}}
noun Rammius voc_sg {{la-decl-2nd|num=sg|Rani}}
noun Ranius voc_sg {{la-decl-2nd|num=sg|Rani}}
noun Rasinius voc_sg {{la-decl-2nd|num=sg|Rasini}}
noun Remmius voc_sg {{la-decl-2nd|num=sg|Remmi}}
noun Renius voc_sg {{la-decl-2nd|num=sg|Reni}}
noun Rhizius voc_sg {{la-decl-2nd|num=sg|Rhizi}}
noun Rhodius voc_sg {{la-decl-2nd|num=sg|Rhodi}}
noun Rogerius voc_sg {{la-decl-2nd|Rōgeri}}
noun Romilius voc_sg {{la-decl-2nd|num=sg|Rōmili}}
noun Roscius voc_sg {{la-decl-2nd|num=sg|Rosci}}
noun Rubrius voc_sg {{la-decl-2nd|num=sg|Rubri}}
noun Rufius voc_sg {{la-decl-2nd|num=sg|Rūfi}}
noun Rugii voc_sg {{la-decl-2nd|num=pl|Rugi}}
noun Rupilius voc_sg {{la-decl-2nd|num=sg|Rupili}}
noun Rusticellius voc_sg {{la-decl-2nd|num=sg|Rusticelli}}
noun Rustius voc_sg {{la-decl-2nd|num=sg|Rusti}}
noun Rutilius voc_sg {{la-decl-2nd|num=sg|Rutili}}
noun Sabalingii voc_sg {{la-decl-2nd|num=pl|Sabalingi}}
noun Sabellius voc_sg {{la-decl-2nd|num=sg|Sabelli}}
noun Sabidius voc_sg {{la-decl-2nd|num=sg|Sabidi}}
noun Sabinius voc_sg {{la-decl-2nd|num=sg|Sabīni}}
noun Sabucius voc_sg {{la-decl-2nd|num=sg|Sabuci}}
noun Saenius voc_sg {{la-decl-2nd|num=sg|Saeni}}
noun Saevius voc_sg {{la-decl-2nd|num=sg|Saevi}}
noun Safinius voc_sg {{la-decl-2nd|num=sg|Safini}}
noun Saleius voc_sg {{la-decl-2nd|num=sg|Salēi}}
noun Sallustius voc_sg {{la-decl-2nd|num=sg|Sallusti}}
noun Salluvii voc_sg {{la-decl-2nd|loc=1|num=pl|Salluvi}}
noun Salonius voc_sg {{la-decl-2nd|num=sg|Salōni}}
noun Salvius voc_sg {{la-decl-2nd|num=sg|Salvi}}
noun Samamycii voc_sg {{la-decl-2nd|num=pl|Samamyci}}
noun Sangarius voc_sg {{la-decl-2nd|num=sg|Sangari}}
noun Sanquinius voc_sg {{la-decl-2nd|num=sg|Sanquīni}}
noun Sarius voc_sg {{la-decl-2nd|num=sg|Sari}}
noun Satellius voc_sg {{la-decl-2nd|num=sg|Satelli}}
noun Satrius voc_sg {{la-decl-2nd|num=sg|Satri}}
noun Saturius voc_sg {{la-decl-2nd|num=sg|Saturi}}
noun Saufeius voc_sg {{la-decl-2nd|num=sg|Saufēi}}
noun Scaevius voc_sg {{la-decl-2nd|num=sg|Scaevi}}
noun Scandilius voc_sg {{la-decl-2nd|num=sg|Scandili}}
noun Scandius voc_sg {{la-decl-2nd|num=sg|Scandi}}
noun Scantinius voc_sg {{la-decl-2nd|num=sg|Scantīni}}
noun Scantius voc_sg {{la-decl-2nd|num=sg|Scanti}}
noun Scaptius voc_sg {{la-decl-2nd|num=sg|Scapti}}
noun Scoedius voc_sg {{la-decl-2nd|num=sg|Scoedi}}
noun Sedusii voc_sg {{la-decl-2nd|num=pl|Sedusi}}
noun Segulius voc_sg {{la-decl-2nd|num=sg|Seguli}}
noun Seius voc_sg {{la-decl-2nd|num=sg|Sēi}}
noun Sellius voc_sg {{la-decl-2nd|num=sg|Selli}}
noun Sempronius voc_sg {{la-decl-2nd|num=sg|Semprōni}}
noun Sennius voc_sg {{la-decl-2nd|num=sg|Senni}}
noun Sentius voc_sg {{la-decl-2nd|num=sg|Senti}}
noun Seppius voc_sg {{la-decl-2nd|num=sg|Seppi}}
noun Septicius voc_sg {{la-decl-2nd|num=sg|Septici}}
noun Septimius voc_sg {{la-decl-2nd|num=sg|Septimi}}
noun Septimuleius voc_sg {{la-decl-2nd|num=sg|Septimulēi}}
noun Sepullius voc_sg {{la-decl-2nd|num=sg|Sepulli}}
noun Sertorius voc_sg {{la-decl-2nd|num=sg|Sertōri}}
noun Servilius voc_sg {{la-decl-2nd|num=sg|Servīli}}
noun Setantii voc_sg {{la-decl-2nd|num=pl|Setanti}}
noun Sextilius voc_sg {{la-decl-2nd|num=sg|Sextīli}}
noun Shavius voc_sg {{la-decl-2nd|Shavi|num=sg}}
noun Sibyrtius voc_sg {{la-decl-2nd|Sibyrti|num=sg}}
noun Sicinius voc_sg {{la-decl-2nd|num=sg|Sicini}}
noun Silicius voc_sg {{la-decl-2nd|num=sg|Silici}}
noun Simbruvium voc_sg {{la-decl-2nd|num=sg|Simbruvi}}
noun Sinnius voc_sg {{la-decl-2nd|num=sg|Sinni}}
noun Sittius voc_sg {{la-decl-2nd|num=sg|Sitti}}
noun Sollius voc_sg {{la-decl-2nd|num=sg|Solli}}
noun Sontius voc_sg {{la-decl-2nd|num=sg|Sonti}}
noun Sosius voc_sg {{la-decl-2nd|num=sg|Sosi}}
noun Sossius voc_sg {{la-decl-2nd|num=sg|Sossi}}
noun Spendius voc_sg {{la-decl-2nd|Spendi|num=sg}}
noun Spicilius voc_sg {{la-decl-2nd|num=sg|Spicili}}
noun Spurilius voc_sg {{la-decl-2nd|num=sg|Spurili}}
noun Staberius voc_sg {{la-decl-2nd|num=sg|Staberi}}
noun Staius voc_sg {{la-decl-2nd|num=sg|Stāi}}
noun Stallius voc_sg {{la-decl-2nd|num=sg|Stalli}}
noun Statilius voc_sg {{la-decl-2nd|num=sg|Statili}}
noun Statius voc_sg {{la-decl-2nd|num=sg|Stāti}}
noun Statorius voc_sg {{la-decl-2nd|num=sg|Statōri}}
noun Stertinius voc_sg {{la-decl-2nd|num=sg|Stertini}}
noun Sturii voc_sg {{la-decl-2nd|num=pl|Sturi}}
noun Subrius voc_sg {{la-decl-2nd|num=sg|Subri}}
noun Sudernius voc_sg {{la-decl-2nd|num=sg|Suderni}}
noun Suedius voc_sg {{la-decl-2nd|num=sg|Suedi}}
noun Suetius voc_sg {{la-decl-2nd|num=sg|Suēti}}
noun Suetonius voc_sg {{la-decl-2nd|num=sg|Suētōni}}
noun Suevius voc_sg {{la-decl-2nd|num=sg|Suēvi}}
noun Suillius voc_sg {{la-decl-2nd|num=sg|Suilli}}
noun Sulcius voc_sg {{la-decl-2nd|num=sg|Sulci}}
noun Sulpicius voc_sg {{la-decl-2nd|num=sg|Sulpici}}
noun Surdinius voc_sg {{la-decl-2nd|num=sg|Surdīni}}
noun Surius voc_sg {{la-decl-2nd|num=sg|Suri}}
noun Tadius voc_sg {{la-decl-2nd|num=sg|Tadi}}
noun Tagonius voc_sg {{la-decl-2nd|num=sg|Tagoni}}
noun Talisius voc_sg {{la-decl-2nd|num=sg|Talīsi}}
noun Talius voc_sg {{la-decl-2nd|num=sg|Tali}}
noun Tallonius voc_sg {{la-decl-2nd|num=sg|Tallōni}}
noun Tamisius voc_sg {{la-decl-2nd|num=sg|Tamisi}}
noun Tampius voc_sg {{la-decl-2nd|num=sg|Tampi}}
noun Tamudius voc_sg {{la-decl-2nd|num=sg|Tamudi}}
